status,match_method,match_confidence,match_score,pre_index,post_index,pre_tuid,post_tuid,tuid_changed,text_changed,pre_text_hash,post_text_hash,pre_tag_count,post_tag_count,tag_count_delta,pre_tag_types,post_tag_types,pre_langs,post_langs,prop_types_pre,prop_types_post,has_dom_nesting_pre,has_dom_nesting_post
MATCHED,tuid,high,,40,40,SB2xMJ4BfLc99Jc4X45_,SB2xMJ4BfLc99Jc4X45_,,,229f965e38489484,229f965e38489484,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,41,41,SR2xMJ4BfLc99Jc4X45_,SR2xMJ4BfLc99Jc4X45_,,,e9f6b56177c2fbe9,e9f6b56177c2fbe9,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,42,42,Sh2xMJ4BfLc99Jc4X45_,Sh2xMJ4BfLc99Jc4X45_,,,ecddb56195faf9e3,ecddb56195faf9e3,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,43,43,Sx2xMJ4BfLc99Jc4X45_,Sx2xMJ4BfLc99Jc4X45_,,,24710d7d43279c55,24710d7d43279c55,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,44,44,TB2xMJ4BfLc99Jc4X45_,TB2xMJ4BfLc99Jc4X45_,,,c339431d61c7eaf2,c339431d61c7eaf2,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,45,45,TR2xMJ4BfLc99Jc4X45_,TR2xMJ4BfLc99Jc4X45_,,,e2f1809f7585d57e,e2f1809f7585d57e,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,46,46,Th2xMJ4BfLc99Jc4X45_,Th2xMJ4BfLc99Jc4X45_,,,5c7abb09aed6db6b,5c7abb09aed6db6b,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,47,47,Tx2xMJ4BfLc99Jc4X45_,Tx2xMJ4BfLc99Jc4X45_,,,fde43229544b7d1f,fde43229544b7d1f,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,48,48,UB2xMJ4BfLc99Jc4X45_,UB2xMJ4BfLc99Jc4X45_,,,62ad6936122cffd8,62ad6936122cffd8,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,49,49,UR2xMJ4BfLc99Jc4X45_,UR2xMJ4BfLc99Jc4X45_,,,945d33ae756479fa,945d33ae756479fa,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,50,50,Uh2xMJ4BfLc99Jc4X45_,Uh2xMJ4BfLc99Jc4X45_,,,eda224a31815d43b,eda224a31815d43b,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,51,51,Ux2xMJ4BfLc99Jc4X45_,Ux2xMJ4BfLc99Jc4X45_,,,45289f16b7672579,45289f16b7672579,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,52,52,VB2xMJ4BfLc99Jc4X45_,VB2xMJ4BfLc99Jc4X45_,,,a3bc3dc4df15e853,a3bc3dc4df15e853,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,53,53,VR2xMJ4BfLc99Jc4X45_,VR2xMJ4BfLc99Jc4X45_,,,bc070fe9a55388c6,bc070fe9a55388c6,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,54,54,Vh2xMJ4BfLc99Jc4X45_,Vh2xMJ4BfLc99Jc4X45_,,,98eb184abc6528fe,98eb184abc6528fe,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,55,55,Vx2xMJ4BfLc99Jc4X45_,Vx2xMJ4BfLc99Jc4X45_,,,7f1fc9116d075620,7f1fc9116d075620,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,56,56,WB2xMJ4BfLc99Jc4X45_,WB2xMJ4BfLc99Jc4X45_,,,299bb73aa4baf2e1,299bb73aa4baf2e1,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,57,57,WR2xMJ4BfLc99Jc4X45_,WR2xMJ4BfLc99Jc4X45_,,,29239829c3c7fd49,29239829c3c7fd49,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,58,58,Wh2xMJ4BfLc99Jc4X45_,Wh2xMJ4BfLc99Jc4X45_,,,cbddccfaff87b82e,cbddccfaff87b82e,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,59,59,Wx2xMJ4BfLc99Jc4X45_,Wx2xMJ4BfLc99Jc4X45_,,,35b58e77fd916f7f,35b58e77fd916f7f,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,60,60,XB2xMJ4BfLc99Jc4X45_,XB2xMJ4BfLc99Jc4X45_,,,41cdd1d7aa8c6999,41cdd1d7aa8c6999,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,61,61,XR2xMJ4BfLc99Jc4X45_,XR2xMJ4BfLc99Jc4X45_,,,1b143c189328d454,1b143c189328d454,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,62,62,Xh2xMJ4BfLc99Jc4X45_,Xh2xMJ4BfLc99Jc4X45_,,,ff9ef6e2787040cd,ff9ef6e2787040cd,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,63,63,Xx2xMJ4BfLc99Jc4X45_,Xx2xMJ4BfLc99Jc4X45_,,,d6e9af2e2688ea9b,d6e9af2e2688ea9b,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,64,64,YB2xMJ4BfLc99Jc4X45_,YB2xMJ4BfLc99Jc4X45_,,,8b43208b6b02924d,8b43208b6b02924d,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,65,65,YR2xMJ4BfLc99Jc4X45_,YR2xMJ4BfLc99Jc4X45_,,,72a6a2cb15374f2d,72a6a2cb15374f2d,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,66,66,Yh2xMJ4BfLc99Jc4X45_,Yh2xMJ4BfLc99Jc4X45_,,,47362d770119d42f,47362d770119d42f,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,67,67,Yx2xMJ4BfLc99Jc4X45_,Yx2xMJ4BfLc99Jc4X45_,,,384bf807788a86e1,384bf807788a86e1,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,68,68,ZB2xMJ4BfLc99Jc4X45_,ZB2xMJ4BfLc99Jc4X45_,,,590937308df581c6,590937308df581c6,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,69,69,ZR2xMJ4BfLc99Jc4X45_,ZR2xMJ4BfLc99Jc4X45_,,,2d470511285d3d02,2d470511285d3d02,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,70,70,Zh2xMJ4BfLc99Jc4X45_,Zh2xMJ4BfLc99Jc4X45_,,,c954799b0a0f6b4a,c954799b0a0f6b4a,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,71,71,Zx2xMJ4BfLc99Jc4X45_,Zx2xMJ4BfLc99Jc4X45_,,,7798e5746677e3e2,7798e5746677e3e2,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,72,72,aB2xMJ4BfLc99Jc4X45_,aB2xMJ4BfLc99Jc4X45_,,,e75c607de29381fe,e75c607de29381fe,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,73,73,aR2xMJ4BfLc99Jc4X45_,aR2xMJ4BfLc99Jc4X45_,,,b04771f7b24e6f0e,b04771f7b24e6f0e,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,74,74,ah2xMJ4BfLc99Jc4X45_,ah2xMJ4BfLc99Jc4X45_,,,44645972e5b37145,44645972e5b37145,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,75,75,ax2xMJ4BfLc99Jc4X45_,ax2xMJ4BfLc99Jc4X45_,,,7db25e9beb586885,7db25e9beb586885,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,76,76,bB2xMJ4BfLc99Jc4X45_,bB2xMJ4BfLc99Jc4X45_,,,f1b0be93786d4ef6,f1b0be93786d4ef6,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,77,77,bR2xMJ4BfLc99Jc4X45_,bR2xMJ4BfLc99Jc4X45_,,,ad29b57baa881a4a,ad29b57baa881a4a,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,78,78,bh2xMJ4BfLc99Jc4X45_,bh2xMJ4BfLc99Jc4X45_,,,f5e4b1a40a7ac218,f5e4b1a40a7ac218,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,79,79,bx2xMJ4BfLc99Jc4X45_,bx2xMJ4BfLc99Jc4X45_,,,ae63b8a30cd895e2,ae63b8a30cd895e2,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,80,80,cB2xMJ4BfLc99Jc4X45_,cB2xMJ4BfLc99Jc4X45_,,,e2f311a3facb45bf,e2f311a3facb45bf,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,81,81,cR2xMJ4BfLc99Jc4X45_,cR2xMJ4BfLc99Jc4X45_,,,6213970fdbc3c5f0,6213970fdbc3c5f0,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,82,82,ch2xMJ4BfLc99Jc4X45_,ch2xMJ4BfLc99Jc4X45_,,,46cafaba61c23e36,46cafaba61c23e36,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,83,83,cx2xMJ4BfLc99Jc4X45_,cx2xMJ4BfLc99Jc4X45_,,,4548ad59b73cbb71,4548ad59b73cbb71,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,84,84,dB2xMJ4BfLc99Jc4X45_,dB2xMJ4BfLc99Jc4X45_,,,688e9d4fd259d6a9,688e9d4fd259d6a9,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,85,85,dR2xMJ4BfLc99Jc4X45_,dR2xMJ4BfLc99Jc4X45_,,,0b331c0ac43a1811,0b331c0ac43a1811,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,86,86,dh2xMJ4BfLc99Jc4X45_,dh2xMJ4BfLc99Jc4X45_,,,eba7eebf610602d0,eba7eebf610602d0,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,87,87,dx2xMJ4BfLc99Jc4X45_,dx2xMJ4BfLc99Jc4X45_,,,a0526d2e9282f9a9,a0526d2e9282f9a9,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,88,88,eB2xMJ4BfLc99Jc4X45_,eB2xMJ4BfLc99Jc4X45_,,,98d219f10bd7ceb7,98d219f10bd7ceb7,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,89,89,eR2xMJ4BfLc99Jc4X45_,eR2xMJ4BfLc99Jc4X45_,,,4cc39dccef9bce0c,4cc39dccef9bce0c,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,90,90,eh2xMJ4BfLc99Jc4X45_,eh2xMJ4BfLc99Jc4X45_,,,c0096b03edd41c8f,c0096b03edd41c8f,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,91,91,ex2xMJ4BfLc99Jc4X45_,ex2xMJ4BfLc99Jc4X45_,,,97f5493e8561dab2,97f5493e8561dab2,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,92,92,fB2xMJ4BfLc99Jc4X45_,fB2xMJ4BfLc99Jc4X45_,,,15d5f13be6941afb,15d5f13be6941afb,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,93,93,fR2xMJ4BfLc99Jc4X45_,fR2xMJ4BfLc99Jc4X45_,,,3cb3054e4070f311,3cb3054e4070f311,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,94,94,fh2xMJ4BfLc99Jc4X45_,fh2xMJ4BfLc99Jc4X45_,,,705916a825ecd8c5,705916a825ecd8c5,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,95,95,fx2xMJ4BfLc99Jc4X45_,fx2xMJ4BfLc99Jc4X45_,,,9c417e5bfd3c62b5,9c417e5bfd3c62b5,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,96,96,gB2xMJ4BfLc99Jc4X45_,gB2xMJ4BfLc99Jc4X45_,,,83f64fcfbab447fd,83f64fcfbab447fd,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,97,97,gR2xMJ4BfLc99Jc4X45_,gR2xMJ4BfLc99Jc4X45_,,,fec375e2a0c0dd57,fec375e2a0c0dd57,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
MATCHED,tuid,high,,98,98,gh2xMJ4BfLc99Jc4X45_,gh2xMJ4BfLc99Jc4X45_,,,e9c7e31a38637566,e9c7e31a38637566,0,0,0,,,en-CA;fr-CA,en-ca;fr-ca,,aligned;client;corrected;domain;project;subject,False,False
